"Table S1. Metadata of 122,680 filtered Salmonella enterica genomes."			
Genome ID	Serotype	Isolation Source	Country
GCA_017224075.1	Enteritidis	Feces	Canada
GCA_017224085.1	Enteritidis	Feces	Canada
GCA_017224175.1	Typhimurium	Feces	Canada
GCA_017224195.1	Typhimurium	Feces	Canada
GCA_017224235.1	Typhimurium	Feces	Canada
GCA_017224255.1	Infantis	Feces	Canada
GCA_017224295.1	Brandenburg	Feces	Canada
GCA_017224695.1	Saintpaul	Feces	Canada
GCA_017224735.1	Saintpaul	Feces	Canada
GCA_017224755.1	Hartford	Feces	Canada
GCA_017224775.1	Braenderup	Feces	Canada
GCA_017224815.1	Saintpaul	Feces	Canada
GCA_017225855.1	Enteritidis	Feces	Canada
GCA_017225875.1	Enteritidis	Feces	Canada
GCA_017225935.1	Enteritidis	Feces	Canada
GCA_017228975.1	Typhi	Feces	Canada
GCA_017240035.1	Enteritidis	Feces	Canada
GCA_017243355.1	Agona	Feces	Canada
GCA_017254115.1	Enteritidis	Feces	Canada
GCA_017254135.1	Enteritidis	Feces	Canada
GCA_017254515.1	Enteritidis	Feces	Canada
GCA_017254555.1	Enteritidis	Feces	Canada
GCA_017254575.1	Enteritidis	Feces	Canada
GCA_017254595.1	Enteritidis	Feces	Canada
GCA_017254615.1	Enteritidis	Feces	Canada
GCA_017254635.1	Enteritidis	Feces	Canada
GCA_017254655.1	Enteritidis	Feces	Canada
GCA_017254675.1	Enteritidis	Feces	Canada
GCA_017254695.1	Enteritidis	Feces	Canada
GCA_017254715.1	Enteritidis	Feces	Canada
GCA_017254735.1	Enteritidis	Feces	Canada
GCA_017254755.1	Enteritidis	Feces	Canada
GCA_017254775.1	Enteritidis	Feces	Canada
GCA_017254795.1	Typhimurium	Feces	Canada
GCA_017254815.1	Enteritidis	Feces	Canada
GCA_017254965.1	Braenderup	Feces	Canada
GCA_017255025.1	Enteritidis	Feces	Canada
GCA_017255055.1	Haifa	Feces	Canada
GCA_017255085.1	Enteritidis	Feces	Canada
GCA_017255115.1	Enteritidis	Feces	Canada
GCA_017255145.1	Typhimurium	Feces	Canada
GCA_017255255.1	Enteritidis	Feces	Canada
GCA_017255275.1	Enteritidis	Feces	Canada
GCA_017255305.1	Heidelberg	Feces	Canada
GCA_017255335.1	Senftenberg	Feces	Canada
GCA_017255475.1	Enteritidis	Feces	Canada
GCA_017255535.1	Enteritidis	Feces	Canada
GCA_017255555.1	Typhimurium	Feces	Canada
GCA_017255575.1	Muenchen	Feces	Canada
GCA_017255595.1	Saintpaul	Feces	Canada
GCA_017255615.1	Enteritidis	Feces	Canada
GCA_017255635.1	Braenderup	Feces	Canada
GCA_017255645.1	Enteritidis	Feces	Canada
GCA_017255675.1	Thompson	Feces	Canada
GCA_017255695.1	Thompson	Feces	Canada
GCA_017255735.1	Enteritidis	Feces	Canada
GCA_017255775.1	Enteritidis	Feces	Canada
GCA_017255795.1	Enteritidis	Feces	Canada
GCA_017255815.1	Thompson	Feces	Canada
GCA_017255835.1	Typhimurium	Feces	Canada
GCA_017255855.1	Enteritidis	Feces	Canada
GCA_017255875.1	Enteritidis	Feces	Canada
GCA_017255895.1	Montevideo	Feces	Canada
GCA_017255915.1	Infantis	Feces	Canada
GCA_017255935.1	Enteritidis	Feces	Canada
GCA_017256155.1	Enteritidis	Feces	Canada
GCA_017256185.1	Muenchen	Feces	Canada
GCA_017256215.1	Braenderup	Feces	Canada
GCA_017256235.1	Enteritidis	Feces	Canada
GCA_017256255.1	Agona	Feces	Canada
GCA_017256275.1	Newport	Feces	Canada
GCA_017256295.1	Hadar	Feces	Canada
GCA_017256315.1	Enteritidis	Feces	Canada
GCA_017256335.1	Heidelberg	Feces	Canada
GCA_017256355.1	Enteritidis	Feces	Canada
GCA_017256375.1	Saintpaul	Feces	Canada
GCA_017256395.1	Enteritidis	Feces	Canada
GCA_017256415.1	Litchfield	Feces	Canada
GCA_017256425.1	Stanley	Feces	Canada
GCA_017256455.1	Braenderup	Feces	Canada
GCA_017256475.1	Braenderup	Feces	Canada
GCA_017256495.1	Braenderup	Feces	Canada
GCA_017256515.1	Muenchen	Feces	Canada
GCA_017256535.1	Corvallis	Feces	Canada
GCA_017256555.1	Typhimurium	Feces	Canada
GCA_017256575.1	Enteritidis	Feces	Canada
GCA_017256595.1	Heidelberg	Feces	Canada
GCA_017256615.1	Typhimurium	Feces	Canada
GCA_017256635.1	Enteritidis	Feces	Canada
GCA_017256675.1	Michigan	Feces	Canada
GCA_017256695.1	Braenderup	Feces	Canada
GCA_017256715.1	Typhimurium	Feces	Canada
GCA_017257215.1	Enteritidis	Feces	Canada
GCA_017257235.1	Typhimurium	Feces	Canada
GCA_017257275.1	Enteritidis	Feces	Canada
GCA_017257295.1	Typhimurium	Feces	Canada
GCA_017257315.1	Enteritidis	Feces	Canada
GCA_017257335.1	Enteritidis	Feces	Canada
GCA_017257355.1	Enteritidis	Feces	Canada
GCA_017257375.1	Enteritidis	Feces	Canada
GCA_017257395.1	Braenderup	Feces	Canada
GCA_017257415.1	Typhimurium	Feces	Canada
GCA_017257435.1	Thompson	Feces	Canada
GCA_017257455.1	4	Feces	Canada
GCA_017257475.1	Typhimurium	Feces	Canada
GCA_017257495.1	Typhimurium	Feces	Canada
GCA_017257515.1	Infantis	Feces	Canada
GCA_017257525.1	Enteritidis	Feces	Canada
GCA_017257555.1	Saintpaul	Feces	Canada
GCA_017257575.1	Bareilly	Feces	Canada
GCA_017257595.1	Typhimurium	Feces	Canada
GCA_017257615.1	Infantis	Feces	Canada
GCA_017257635.1	Enteritidis	Feces	Canada
GCA_017257655.1	Typhimurium	Feces	Canada
GCA_017257675.1	Kiambu	Feces	Canada
GCA_017257695.1	Enteritidis	Feces	Canada
GCA_017257715.1	Thompson	Feces	Canada
GCA_017257735.1	Heidelberg	Feces	Canada
GCA_017257755.1	Tennessee	Feces	Canada
GCA_017257775.1	Enteritidis	Feces	Canada
GCA_017257795.1	Heidelberg	Feces	Canada
GCA_017257815.1	Infantis	Feces	Canada
GCA_017258195.1	9	Feces	Canada
GCA_017258235.1	Mbandaka	Feces	Canada
GCA_017258255.1	Newport	Feces	Canada
GCA_017258275.1	Oranienburg	Feces	Canada
GCA_017258295.1	Muenchen	Feces	Canada
GCA_017258315.1	Muenchen	Feces	Canada
GCA_017258335.1	Hadar	Feces	Canada
GCA_017258355.1	Newport	Feces	Canada
GCA_017258375.1	Oranienburg	Feces	Canada
GCA_017258395.1	Newport	Feces	Canada
GCA_017258455.1	Oranienburg	Feces	Canada
GCA_017258475.1	4	Feces	Canada
GCA_017258495.1	Mbandaka	Feces	Canada
GCA_017258535.1	Montevideo	Feces	Canada
GCA_017258555.1	Teko	Feces	Canada
GCA_017269595.1	43	Feces	Canada
GCA_017281675.1	null	Feces	USA
GCA_017284295.1	Typhimurium	Feces	Canada
GCA_017284315.1	Enteritidis	Feces	Canada
GCA_017284335.1	Enteritidis	Feces	Canada
GCA_017284355.1	Anatum	Feces	Canada
GCA_017284375.1	Newport	Feces	Canada
GCA_017284415.1	Newport	Feces	Canada
GCA_017284475.1	Stanley	Feces	Canada
GCA_017284515.1	Heidelberg	Feces	Canada
GCA_017284535.1	Enteritidis	Feces	Canada
GCA_017284555.1	Java	Feces	Canada
GCA_017284575.1	Enteritidis	Feces	Canada
GCA_017284595.1	Saintpaul	Feces	Canada
GCA_017284615.1	Panama	Feces	Canada
GCA_017284635.1	Enteritidis	Feces	Canada
GCA_017284655.1	Enteritidis	Feces	Canada
GCA_017284685.1	Newport	Feces	Canada
GCA_017284775.1	Enteritidis	Feces	Canada
GCA_017284795.1	Muenchen	Feces	Canada
GCA_017284815.1	Enteritidis	Feces	Canada
GCA_017284835.1	4	Feces	Canada
GCA_017284855.1	Heidelberg	Feces	Canada
GCA_017284875.1	Enteritidis	Feces	Canada
GCA_017284895.1	Heidelberg	Feces	Canada
GCA_017284905.1	4	Feces	Canada
GCA_017284935.1	Braenderup	Feces	Canada
GCA_017284955.1	13	Feces	Canada
GCA_017284975.1	4	Feces	Canada
GCA_017284995.1	Enteritidis	Feces	Canada
GCA_017285015.1	4	Feces	Canada
GCA_017285035.1	Typhimurium	Feces	Canada
GCA_017285055.1	Rissen	Feces	Canada
GCA_017285075.1	Enteritidis	Feces	Canada
GCA_017285095.1	Enteritidis	Feces	Canada
GCA_017285115.1	Javiana	Feces	Canada
GCA_017285135.1	Heidelberg	Feces	Canada
GCA_017285155.1	Enteritidis	Feces	Canada
GCA_017285175.1	Saintpaul	Feces	Canada
GCA_017285195.1	Braenderup	Feces	Canada
GCA_017285215.1	Thompson	Feces	Canada
GCA_017285235.1	Typhimurium	Feces	Canada
GCA_017285255.1	Enteritidis	Feces	Canada
GCA_017285275.1	Agbeni	Feces	Canada
GCA_017285295.1	Typhimurium	Feces	Canada
GCA_017285315.1	Enteritidis	Feces	Canada
GCA_017285325.1	Infantis	Feces	Canada
GCA_017285355.1	Newport	Feces	Canada
GCA_017285375.1	Monschaui	Feces	Canada
GCA_017285395.1	Heidelberg	Feces	Canada
GCA_017285415.1	Typhimurium	Feces	Canada
GCA_017285435.1	Enteritidis	Feces	Canada
GCA_017285455.1	4	Feces	Canada
GCA_017285475.1	Enteritidis	Feces	Canada
GCA_017285495.1	Enteritidis	Feces	Canada
GCA_017285515.1	Enteritidis	Feces	Canada
GCA_017285535.1	Enteritidis	Feces	Canada
GCA_017285555.1	Typhimurium	Feces	Canada
GCA_017285575.1	Typhimurium	Feces	Canada
GCA_017285595.1	Enteritidis	Feces	Canada
GCA_017285615.1	Infantis	Feces	Canada
GCA_017285635.1	Enteritidis	Feces	Canada
GCA_017285655.1	Enteritidis	Feces	Canada
GCA_017285675.1	Newport	Feces	Canada
GCA_017285695.1	Enteritidis	Feces	Canada
GCA_017285715.1	Enteritidis	Feces	Canada
GCA_017285735.1	Typhimurium	Feces	Canada
GCA_017285755.1	Rissen	Feces	Canada
GCA_017285775.1	Javiana	Feces	Canada
GCA_017285795.1	Montevideo	Feces	Canada
GCA_017285815.1	4	Feces	Canada
GCA_017285835.1	Muenchen	Feces	Canada
GCA_017285855.1	Typhimurium	Feces	Canada
GCA_017285875.1	Braenderup	Feces	Canada
GCA_017285895.1	Enteritidis	Feces	Canada
GCA_017285915.1	Enteritidis	Feces	Canada
GCA_017285935.1	Braenderup	Feces	Canada
GCA_017285955.1	Typhimurium	Feces	Canada
GCA_017285975.1	Heidelberg	Feces	Canada
GCA_017285985.1	Enteritidis	Feces	Canada
GCA_017286015.1	Rough:g	Feces	Canada
GCA_017286035.1	Richmond	Feces	Canada
GCA_017286055.1	Bredeney	Feces	Canada
GCA_017286075.1	Enteritidis	Feces	Canada
GCA_017286095.1	Typhimurium	Feces	Canada
GCA_017286115.1	Braenderup	Feces	Canada
GCA_017286135.1	4	Feces	Canada
GCA_017286155.1	Infantis	Feces	Canada
GCA_017286175.1	Newport	Feces	Canada
GCA_017286195.1	Newport	Feces	Canada
GCA_017286215.1	Newport	Feces	Canada
GCA_017286225.1	null	Feces	Canada
GCA_017286255.1	Newport	Feces	Canada
GCA_017286275.1	Newport	Feces	Canada
GCA_017286315.1	Newport	Feces	Canada
GCA_017286335.1	Newport	Feces	Canada
GCA_017286355.1	Newport	Feces	Canada
GCA_017286375.1	Newport	Feces	Canada
GCA_017286395.1	Newport	Feces	Canada
GCA_017286415.1	Newport	Feces	Canada
GCA_017286435.1	Newport	Feces	Canada
GCA_017286455.1	Newport	Feces	Canada
GCA_017286475.1	Newport	Feces	Canada
GCA_017286495.1	Newport	Feces	Canada
GCA_017286515.1	Newport	Feces	Canada
GCA_017286535.1	Newport	Feces	Canada
GCA_017286555.1	Newport	Feces	Canada
GCA_017286575.1	Newport	Feces	Canada
GCA_017286595.1	Newport	Feces	Canada
GCA_017286615.1	Newport	Feces	Canada
GCA_017286635.1	Newport	Feces	Canada
GCA_017286655.1	Newport	Feces	Canada
GCA_017290235.1	Enteritidis	Feces	Canada
GCA_017290245.1	Enteritidis	Feces	Canada
GCA_017290275.1	Enteritidis	Feces	Canada
GCA_017290285.1	Enteritidis	Feces	Canada
GCA_017290315.1	Enteritidis	Feces	Canada
GCA_017290355.1	Enteritidis	Feces	Canada
GCA_017290395.1	Enteritidis	Feces	Canada
GCA_017290425.1	Enteritidis	Feces	Canada
GCA_017290515.1	Enteritidis	Feces	Canada
GCA_017290535.1	Enteritidis	Feces	Canada
GCA_017290575.1	4	Feces	Canada
GCA_017290595.1	Infantis	Feces	Canada
GCA_017290615.1	Enteritidis	Feces	Canada
GCA_017290635.1	Braenderup	Feces	Canada
GCA_017290655.1	Enteritidis	Feces	Canada
GCA_017290695.1	Typhimurium	Feces	Canada
GCA_017290715.1	Enteritidis	Feces	Canada
GCA_017290735.1	Infantis	Feces	Canada
GCA_017290775.1	4	Feces	Canada
GCA_017290795.1	Typhimurium	Feces	Canada
GCA_017290815.1	4	Feces	Canada
GCA_017290835.1	Enteritidis	Feces	Canada
GCA_017290855.1	Enteritidis	Feces	Canada
GCA_017290865.1	Enteritidis	Feces	Canada
GCA_017290895.1	Newport	Feces	Canada
GCA_017290915.1	Infantis	Feces	Canada
GCA_017290935.1	Enteritidis	Feces	Canada
GCA_017290955.1	Newport	Feces	Canada
GCA_017290975.1	Enteritidis	Feces	Canada
GCA_017290995.1	Enteritidis	Feces	Canada
GCA_017291015.1	Bareilly	Feces	Canada
GCA_017291035.1	Braenderup	Feces	Canada
GCA_017291055.1	Oranienburg	Feces	Canada
GCA_017291095.1	Enteritidis	Feces	Canada
GCA_017291115.1	Typhimurium	Feces	Canada
GCA_017291895.1	Typhimurium	Feces	Canada
GCA_017292015.1	Enteritidis	Feces	Canada
GCA_017292095.1	4	Feces	Canada
GCA_017292125.1	Muenchen	Feces	Canada
GCA_017292195.1	Angoda	Feces	Canada
GCA_017292255.1	Typhimurium	Feces	Canada
GCA_017292275.1	Pensacola	Feces	Canada
GCA_017292295.1	Typhimurium	Feces	Canada
GCA_017292335.1	Weltevreden	Feces	Canada
GCA_017292355.1	Weltevreden	Feces	Canada
GCA_017292455.1	Muenchen	Feces	Canada
GCA_017292475.1	Uganda	Feces	Canada
GCA_017292495.1	Typhimurium	Feces	Canada
GCA_017292515.1	Typhimurium	Feces	Canada
GCA_017292535.1	Enteritidis	Feces	Canada
GCA_017292555.1	Heidelberg	Feces	Canada
GCA_017292595.1	Hvittingfoss	Feces	Canada
GCA_017292615.1	Heidelberg	Feces	Canada
GCA_017292655.1	Enteritidis	Feces	Canada
GCA_017292675.1	Enteritidis	Feces	Canada
GCA_017292695.1	Typhimurium	Feces	Canada
GCA_017292715.1	9	Feces	Canada
GCA_017292935.1	Enteritidis	Feces	Canada
GCA_017292955.1	Enteritidis	Feces	Canada
GCA_017292975.1	Enteritidis	Feces	Canada
GCA_017292995.1	Enteritidis	Feces	Canada
GCA_017293055.1	Enteritidis	Feces	Canada
GCA_017293075.1	Enteritidis	Feces	Canada
GCA_017293115.1	Enteritidis	Feces	Canada
GCA_017293155.1	Enteritidis	Feces	Canada
GCA_017293255.1	Newport	Feces	Canada
GCA_017293275.1	Weltevreden	Feces	Canada
GCA_017293315.1	Enteritidis	Feces	Canada
GCA_017293335.1	Typhimurium	Feces	Canada
GCA_017293355.1	Agona	Feces	Canada
GCA_017293375.1	Enteritidis	Feces	Canada
GCA_017293395.1	Heidelberg	Feces	Canada
GCA_017293535.1	Typhi	Feces	Canada
GCA_017293555.1	Enteritidis	Feces	Canada
GCA_017293595.1	Panama	Feces	Canada
GCA_017293675.1	Typhimurium	Feces	Canada
GCA_017293735.1	Muenchen	Feces	Canada
GCA_017293855.1	Stanley	Feces	Canada
GCA_017293955.1	Hadar	Feces	Canada
GCA_017294025.1	Enteritidis	Feces	Canada
GCA_017294095.1	Enteritidis	Feces	Canada
GCA_017294155.1	Newport	Feces	Canada
GCA_017294215.1	Enteritidis	Feces	Canada
GCA_017294235.1	Heidelberg	Feces	Canada
GCA_017294255.1	Braenderup	Feces	Canada
GCA_017294295.1	Heidelberg	Feces	Canada
GCA_017294635.1	4	Feces	Canada
GCA_017294655.1	Enteritidis	Feces	Canada
GCA_017294715.1	Heidelberg	Feces	Canada
GCA_017294835.1	4	Feces	Canada
GCA_017295515.1	Newport	Feces	Canada
GCA_017295555.1	Newport	Feces	Canada
GCA_017295575.1	Newport	Feces	Canada
GCA_017295595.1	Newport	Feces	Canada
GCA_017295615.1	Newport	Feces	Canada
GCA_017295655.1	Newport	Feces	Canada
GCA_017295675.1	Newport	Feces	Canada
GCA_017295695.1	Newport	Feces	Canada
GCA_017295705.1	Newport	Feces	Canada
GCA_017295715.1	Newport	Feces	Canada
GCA_017295755.1	Newport	Feces	Canada
GCA_017295775.1	Newport	Feces	Canada
GCA_017295795.1	Newport	Feces	Canada
GCA_017295805.1	Newport	Feces	Canada
GCA_017295835.1	Newport	Feces	Canada
GCA_017295875.1	Newport	Feces	Canada
GCA_017295895.1	Newport	Feces	Canada
GCA_017295915.1	Newport	Feces	Canada
GCA_017295955.1	Newport	Feces	Canada
GCA_017295975.1	Newport	Feces	Canada
GCA_017295995.1	Newport	Feces	Canada
GCA_017296015.1	Newport	Feces	Canada
GCA_017296035.1	Newport	Feces	Canada
GCA_017296055.1	Newport	Feces	Canada
GCA_017296075.1	Newport	Feces	Canada
GCA_017296095.1	Newport	Feces	Canada
GCA_017296115.1	Newport	Feces	Canada
GCA_017296135.1	Newport	Feces	Canada
GCA_017296155.1	Typhimurium	Feces	Canada
GCA_017296175.1	Hadar	Feces	Canada
GCA_017296195.1	Typhimurium	Feces	Canada
GCA_017296215.1	9	Feces	Canada
GCA_017296235.1	Enteritidis	Feces	Canada
GCA_017296255.1	Enteritidis	Feces	Canada
GCA_017296275.1	Enteritidis	Feces	Canada
GCA_017296295.1	Enteritidis	Feces	Canada
GCA_017296315.1	Thompson	Feces	Canada
GCA_017296335.1	Typhimurium	Feces	Canada
GCA_017296355.1	Heidelberg	Feces	Canada
GCA_017296375.1	Muenchen	Feces	Canada
GCA_017296395.1	Enteritidis	Feces	Canada
GCA_017296415.1	Enteritidis	Feces	Canada
GCA_017296435.1	Braenderup	Feces	Canada
GCA_017296455.1	4	Feces	Canada
GCA_017296475.1	Newport	Feces	Canada
GCA_017296495.1	Enteritidis	Feces	Canada
GCA_017296515.1	Enteritidis	Feces	Canada
GCA_017296535.1	Enteritidis	Feces	Canada
GCA_017296545.1	Kentucky	Feces	Canada
GCA_017296575.1	Typhimurium	Feces	Canada
GCA_017296595.1	Anatum	Feces	Canada
GCA_017296615.1	Enteritidis	Feces	Canada
GCA_017296635.1	Enteritidis	Feces	Canada
GCA_017296655.1	Hadar	Feces	Canada
GCA_017296675.1	Enteritidis	Feces	Canada
GCA_017296695.1	Typhimurium	Feces	Canada
GCA_017296705.1	43	Feces	Canada
GCA_017296735.1	Newport	Feces	Canada
GCA_017296755.1	Newport	Feces	Canada
GCA_017296775.1	Newport	Feces	Canada
GCA_017296835.1	Newport	Feces	Canada
GCA_017296855.1	Newport	Feces	Canada
GCA_017296875.1	Newport	Feces	Canada
GCA_017296895.1	Newport	Feces	Canada
GCA_017296915.1	Newport	Feces	Canada
GCA_017296955.1	Newport	Feces	Canada
GCA_017296995.1	Newport	Feces	Canada
GCA_017297015.1	Newport	Feces	Canada
GCA_017298075.1	Enteritidis	Feces	Canada
GCA_017298095.1	4	Feces	Canada
GCA_017298115.1	6	Feces	Canada
GCA_017298145.1	Stanley	Feces	Canada
GCA_017298175.1	Eastbourne	Feces	Canada
GCA_017298435.1	Typhimurium	Feces	Canada
GCA_017298555.1	Enteritidis	Feces	Canada
GCA_017298575.1	Saintpaul	Feces	Canada
GCA_017298615.1	Newport	Feces	Canada
GCA_017299055.1	Typhimurium	Feces	Canada
GCA_017299075.1	Bredeney	Feces	Canada
GCA_017299095.1	Heidelberg	Feces	Canada
GCA_017299115.1	Typhimurium	Feces	Canada
GCA_017299135.1	Enteritidis	Feces	Canada
GCA_017299155.1	Oranienburg	Feces	Canada
GCA_017299195.1	Muenchen	Feces	Canada
GCA_017299215.1	Thompson	Feces	Canada
GCA_017299235.1	Infantis	Feces	Canada
GCA_017299255.1	Chester	Feces	Canada
GCA_017299295.1	Enteritidis	Feces	Canada
GCA_017299325.1	Enteritidis	Feces	Canada
GCA_017299355.1	Panama	Feces	Canada
GCA_017299375.1	Muenchen	Feces	Canada
GCA_017299395.1	Java	Feces	Canada
GCA_017299415.1	Kentucky	Feces	Canada
GCA_017299455.1	Muenchen	Feces	Canada
GCA_017299475.1	Enteritidis	Feces	Canada
GCA_017299495.1	Muenchen	Feces	Canada
GCA_017299515.1	Thompson	Feces	Canada
GCA_017299555.1	Saintpaul	Feces	Canada
GCA_017300995.1	Enteritidis	Feces	Canada
GCA_017301175.1	Senftenberg	Feces	Canada
GCA_017301195.1	Enteritidis	Feces	Canada
GCA_017301215.1	Miami	Feces	Canada
GCA_017301235.1	Newport	Feces	Canada
GCA_017321725.1	Muenchen	Feces	Canada
GCA_017321745.1	Enteritidis	Feces	Canada
GCA_017321765.1	Enteritidis	Feces	Canada
GCA_017321785.1	Enteritidis	Feces	Canada
GCA_017321805.1	Thompson	Feces	Canada
GCA_017321825.1	Enteritidis	Feces	Canada
GCA_017321845.1	4	Feces	Canada
GCA_017321865.1	4	Feces	Canada
GCA_017321885.1	null	Feces	Canada
GCA_017321905.1	Bovismorbificans	Feces	Canada
GCA_017321925.1	Thompson	Feces	Canada
GCA_017321945.1	Agona	Feces	Canada
GCA_017321965.1	Typhimurium	Feces	Canada
GCA_017321985.1	[5]	Feces	Canada
GCA_017322005.1	4	Feces	Canada
GCA_017322025.1	Typhimurium	Feces	Canada
GCA_017322045.1	Javiana	Feces	Canada
GCA_017322065.1	Typhimurium	Feces	Canada
GCA_017322085.1	Javiana	Feces	Canada
GCA_017322105.1	Corvallis	Feces	Canada
GCA_017322125.1	Saintpaul	Feces	Canada
GCA_017322145.1	Anatum	Feces	Canada
GCA_017322165.1	Typhimurium	Feces	Canada
GCA_017322185.1	Enteritidis	Feces	Canada
GCA_017322205.1	Enteritidis	Feces	Canada
GCA_017322225.1	Braenderup	Feces	Canada
GCA_017322245.1	Infantis	Feces	Canada
GCA_017322265.1	4	Feces	Canada
GCA_017322285.1	Enteritidis	Feces	Canada
GCA_017322305.1	4	Feces	Canada
GCA_017322325.1	Enteritidis	Feces	Canada
GCA_017322345.1	Javiana	Feces	Canada
GCA_017322365.1	Enteritidis	Feces	Canada
GCA_017322385.1	Heidelberg	Feces	Canada
GCA_017322405.1	4	Feces	Canada
GCA_017322425.1	Enteritidis	Feces	Canada
GCA_017322445.1	Typhimurium	Feces	Canada
GCA_017322455.1	Enteritidis	Feces	Canada
GCA_017322485.1	Typhimurium	Feces	Canada
GCA_017322505.1	null	Feces	Canada
GCA_017322525.1	Typhimurium	Feces	Canada
GCA_017322545.1	Enteritidis	Feces	Canada
GCA_017322565.1	Typhimurium	Feces	Canada
GCA_017322585.1	Enteritidis	Feces	Canada
GCA_017322605.1	4	Feces	Canada
GCA_017322625.1	Typhimurium	Feces	Canada
GCA_017322645.1	4	Feces	Canada
GCA_017322665.1	Typhimurium	Feces	Canada
GCA_017322685.1	Enteritidis	Feces	Canada
GCA_017322745.1	Typhimurium	Feces	Canada
GCA_017323005.1	Enteritidis	Feces	Canada
GCA_017323045.1	Derby	Feces	Canada
GCA_017323265.1	Oranienburg	Feces	Canada
GCA_017324025.1	Typhimurium	Feces	Canada
GCA_017324045.1	Heidelberg	Feces	Canada
GCA_017324065.1	Enteritidis	Feces	Canada
GCA_017324085.1	Typhimurium	Feces	Canada
GCA_017324105.1	Typhimurium	Feces	Canada
GCA_017324125.1	Typhimurium	Feces	Canada
GCA_017324145.1	Saintpaul	Feces	Canada
GCA_017324165.1	Newport	Feces	Canada
GCA_017324185.1	Enteritidis	Feces	Canada
GCA_017324205.1	Agona	Feces	Canada
GCA_017324225.1	Enteritidis	Feces	Canada
GCA_017324245.1	Enteritidis	Feces	Canada
GCA_017324265.1	4	Feces	Canada
GCA_017324285.1	Infantis	Feces	Canada
GCA_017324305.1	Braenderup	Feces	Canada
GCA_017324325.1	4	Feces	Canada
GCA_017324345.1	Typhimurium	Feces	Canada
GCA_017324365.1	Braenderup	Feces	Canada
GCA_017324405.1	Thompson	Feces	Canada
GCA_017324425.1	Heidelberg	Feces	Canada
GCA_017324445.1	Javiana	Feces	Canada
GCA_017324465.1	Enteritidis	Feces	Canada
GCA_017324485.1	Heidelberg	Feces	Canada
GCA_017324505.1	Muenchen	Feces	Canada
GCA_017324525.1	Infantis	Feces	Canada
GCA_017324545.1	Heidelberg	Feces	Canada
GCA_017324565.1	Newport	Feces	Canada
GCA_017324585.1	4	Feces	Canada
GCA_017324605.1	Braenderup	Feces	Canada
GCA_017324625.1	Infantis	Feces	Canada
GCA_017324645.1	4	Feces	Canada
GCA_017324665.1	Muenchen	Feces	Canada
GCA_017324685.1	Thompson	Feces	Canada
GCA_017324725.1	Chester	Feces	Canada
GCA_017325145.1	Enteritidis	Feces	Canada
GCA_017325165.1	Enteritidis	Feces	Canada
GCA_017325185.1	Haifa	Feces	Canada
GCA_017325205.1	Enteritidis	Feces	Canada
GCA_017325225.1	Heidelberg	Feces	Canada
GCA_017325245.1	Typhimurium	Feces	Canada
GCA_017325265.1	Typhimurium	Feces	Canada
GCA_017325275.1	Enteritidis	Feces	Canada
GCA_017325305.1	Oranienburg	Feces	Canada
GCA_017325325.1	Enteritidis	Feces	Canada
GCA_017325345.1	null	Feces	Canada
GCA_017325365.1	Infantis	Feces	Canada
GCA_017325385.1	4	Feces	Canada
GCA_017325405.1	Typhimurium	Feces	Canada
GCA_017325425.1	Bareilly	Feces	Canada
GCA_017325445.1	Heidelberg	Feces	Canada
GCA_017325465.1	Enteritidis	Feces	Canada
GCA_017325485.1	Typhi	Feces	Canada
GCA_017325505.1	Enteritidis	Feces	Canada
GCA_017325525.1	Livingstone	Feces	Canada
GCA_017329745.1	Enteritidis	Feces	Canada
GCA_017329885.1	Newport	Feces	Canada
GCA_017329935.1	Newport	Feces	Canada
GCA_017330185.1	Enteritidis	Feces	Canada
GCA_017330285.1	Enteritidis	Feces	Canada
GCA_017330305.1	Enteritidis	Feces	Canada
GCA_017331225.1	Heidelberg	Feces	Canada
GCA_017331265.2	Enteritidis	Feces	Canada
GCA_017331285.1	Enteritidis	Feces	Canada
GCA_017331305.1	Thompson	Feces	Canada
GCA_017331325.1	Enteritidis	Feces	Canada
GCA_017331345.1	Enteritidis	Feces	Canada
GCA_017331905.1	Heidelberg	Feces	Canada
GCA_017338915.1	Rissen	Feces	Canada
GCA_017338995.1	Haifa	Feces	Canada
GCA_017339015.1	Shubra	Feces	Canada
GCA_017339075.1	Panama	Feces	Canada
GCA_017339115.1	Typhimurium	Feces	Canada
GCA_017339135.1	Typhimurium	Feces	Canada
GCA_017339155.1	Durban	Feces	Canada
GCA_017339175.1	Typhimurium	Feces	Canada
GCA_017339195.1	Stanley	Feces	Canada
GCA_017346895.1	Enteritidis	Feces	Canada
GCA_017346935.1	Enteritidis	Feces	Canada
